Time,IndexTipX,IndexTipY,IndexTipZ,Trial
1.068530,-0.751684,5.428527,-0.656144,15
1.075364,-0.716839,5.444514,-0.624971,15
1.085536,-0.678355,5.460269,-0.592798,15
1.097044,-0.634056,5.477063,-0.556919,15
1.108791,-0.587960,5.492802,-0.519819,15
1.119307,-0.539107,5.508058,-0.478602,15
1.130052,-0.487287,5.522233,-0.433931,15
1.142401,-0.438161,5.534204,-0.391567,15
1.158019,-0.389167,5.543138,-0.349149,15
1.163615,-0.344108,5.551705,-0.307179,15
1.175376,-0.298714,5.557597,-0.268410,15
1.186041,-0.257087,5.561026,-0.229008,15
1.197219,-0.221067,5.562672,-0.197488,15
1.209953,-0.193690,5.562067,-0.173817,15
1.219321,-0.168510,5.564355,-0.147820,15
1.235643,-0.145718,5.566311,-0.126143,15
1.241693,-0.129396,5.569660,-0.102499,15
1.252942,-0.112798,5.573912,-0.074755,15
1.263871,-0.095993,5.579844,-0.049190,15
1.275143,-0.077263,5.583593,-0.022918,15
1.285703,-0.061549,5.586160,0.001304,15
1.296876,-0.046074,5.588240,0.025142,15
1.308865,-0.030884,5.589446,0.049876,15
1.318997,-0.016204,5.589566,0.074835,15
1.330647,-0.002591,5.589092,0.098720,15
1.341999,0.009014,5.588308,0.122578,15
1.358761,0.020245,5.587533,0.145964,15
1.363249,0.028144,5.587027,0.167980,15
1.375539,0.034016,5.586124,0.189173,15
1.386086,0.038422,5.585468,0.211033,15
1.396907,0.041298,5.584486,0.231981,15
1.409308,0.044264,5.583173,0.253076,15
1.419188,0.048449,5.581656,0.275212,15
1.430219,0.053260,5.579553,0.297135,15
1.441558,0.061376,5.576926,0.321086,15
1.452399,0.070988,5.573740,0.346273,15
1.463571,0.083343,5.570411,0.371603,15
1.475080,0.098252,5.566535,0.395950,15
1.486416,0.114383,5.562706,0.418706,15
1.502706,0.128643,5.558111,0.440737,15
1.508324,0.140244,5.553475,0.462545,15
1.519028,0.149571,5.548474,0.483480,15
1.530280,0.158762,5.543776,0.504480,15
1.542106,0.168286,5.538237,0.526836,15
1.552569,0.178868,5.532903,0.549581,15
1.563111,0.185922,5.527693,0.571842,15
1.575055,0.192688,5.522617,0.593482,15
1.585979,0.196528,5.517414,0.612548,15
1.601831,0.197505,5.511430,0.629882,15
1.607546,0.195349,5.507365,0.646306,15
1.619118,0.191124,5.502119,0.661341,15
1.630508,0.186025,5.496714,0.673133,15
1.641771,0.180989,5.491537,0.684330,15
2.418523,-0.195985,5.417147,-0.014599,15
2.434600,-0.199510,5.415368,-0.052781,15
2.441411,-0.198932,5.415999,-0.068546,15
2.452426,-0.206138,5.419375,-0.080837,15
2.463672,-0.212837,5.422211,-0.098103,15
2.474813,-0.219101,5.424313,-0.114678,15
2.485654,-0.225339,5.425369,-0.133432,15
2.497256,-0.227918,5.427525,-0.147991,15
2.508096,-0.233203,5.428789,-0.163533,15
2.519366,-0.236229,5.428857,-0.174496,15
2.530152,-0.241604,5.427830,-0.186871,15
2.547299,-0.251743,5.425948,-0.204588,15
2.551887,-0.253061,5.425169,-0.213845,15
2.563527,-0.258782,5.423537,-0.228156,15
2.575236,-0.264195,5.421859,-0.238357,15
2.585235,-0.268355,5.420229,-0.246503,15
2.596725,-0.271837,5.418575,-0.254883,15
2.608079,-0.276018,5.417595,-0.263093,15
2.619090,-0.278433,5.416716,-0.272062,15
2.635207,-0.288631,5.416030,-0.280507,15
2.640573,-0.291472,5.415817,-0.284695,15
2.653186,-0.297838,5.416393,-0.286984,15
2.663489,-0.303520,5.416598,-0.287632,15
2.674069,-0.308256,5.417284,-0.285922,15
2.685473,-0.315449,5.418017,-0.283337,15
2.696965,-0.319353,5.419290,-0.277207,15
2.707623,-0.324753,5.420264,-0.270404,15
2.725392,-0.330304,5.421004,-0.262452,15
2.729730,-0.327611,5.422628,-0.253723,15
0.001163,-0.328764,5.422964,-0.245582,16
0.012457,-0.327228,5.424239,-0.236514,16
0.023022,-0.324850,5.425337,-0.225575,16
0.034550,-0.322952,5.426779,-0.213799,16
0.045256,-0.321001,5.427869,-0.202182,16
0.056883,-0.321582,5.428447,-0.193746,16
0.073835,-0.326079,5.428294,-0.185170,16
0.078901,-0.328927,5.428530,-0.181248,16
0.089682,-0.333384,5.428464,-0.178137,16
0.102402,-0.338217,5.428622,-0.175743,16
0.112684,-0.340257,5.428720,-0.176207,16
0.123310,-0.341931,5.429369,-0.176072,16
0.134897,-0.342836,5.429965,-0.176261,16
0.146046,-0.343438,5.430360,-0.176607,16
0.157187,-0.343594,5.429828,-0.176828,16
0.167469,-0.344616,5.430162,-0.178005,16
0.179003,-0.346048,5.430142,-0.179150,16
0.189716,-0.347247,5.430035,-0.180911,16
0.201134,-0.348645,5.430553,-0.182865,16
0.212620,-0.348625,5.431274,-0.185024,16
0.232014,-0.347696,5.433161,-0.187255,16
0.245750,-0.348300,5.433775,-0.190043,16
0.251020,-0.350813,5.433318,-0.193831,16
0.254643,-0.353573,5.432533,-0.198891,16
0.263447,-0.355558,5.431705,-0.205695,16
0.275229,-0.358083,5.430984,-0.215656,16
0.286930,-0.360727,5.430386,-0.226674,16
0.297426,-0.363848,5.427989,-0.240900,16
0.307491,-0.366604,5.425776,-0.257724,16
0.319836,-0.369036,5.422673,-0.277597,16
0.330631,-0.372350,5.418622,-0.300279,16
0.341232,-0.375624,5.414235,-0.325544,16
0.352680,-0.379805,5.409030,-0.355171,16
0.369240,-0.379852,5.404099,-0.386962,16
0.374569,-0.384500,5.397630,-0.420918,16
0.386084,-0.385681,5.391736,-0.454913,16
0.397020,-0.387775,5.384518,-0.490693,16
0.408192,-0.388874,5.376789,-0.527567,16
0.419933,-0.390086,5.368263,-0.563979,16
0.430086,-0.389954,5.358597,-0.600699,16
0.441406,-0.393539,5.348613,-0.635933,16
0.457409,-0.416473,5.345192,-0.640294,16
0.463533,-0.419217,5.336936,-0.667731,16
0.474693,-0.412204,5.322962,-0.712373,16
0.486544,-0.410435,5.308648,-0.749194,16
0.496447,-0.420616,5.297276,-0.778230,16
0.507757,-0.423789,5.283937,-0.813069,16
0.520128,-0.414479,5.268438,-0.853678,16
0.536379,-0.415283,5.254271,-0.885932,16
0.540737,-0.421294,5.242970,-0.912054,16
0.552858,-0.428854,5.233564,-0.933029,16
0.563938,-0.441754,5.225704,-0.947648,16
0.573996,-0.452764,5.218554,-0.960480,16
0.586029,-0.457136,5.212236,-0.972795,16
0.596882,-0.464571,5.205126,-0.986795,16
0.614119,-0.471677,5.200762,-0.995159,16
0.619555,-0.484902,5.194816,-1.004310,16
0.630724,-0.492502,5.192907,-1.008098,16
0.642061,-0.498942,5.191194,-1.012997,16
0.653307,-0.505017,5.189850,-1.017433,16
0.664715,-0.508067,5.190047,-1.020155,16
0.680853,-0.510466,5.192593,-1.021031,16
0.686792,-0.516267,5.192457,-1.021677,16
0.698166,-0.517625,5.195263,-1.020887,16
0.709877,-0.518003,5.199342,-1.019278,16
0.721064,-0.520221,5.202147,-1.018187,16
0.732658,-0.522724,5.204389,-1.018546,16
0.749508,-0.522879,5.209469,-1.018414,16
0.755762,-0.528666,5.209777,-1.018777,16
0.766417,-0.531926,5.212926,-1.017839,16
0.777802,-0.535081,5.215727,-1.016780,16
0.789272,-0.537920,5.219522,-1.014807,16
0.799795,-0.542203,5.222339,-1.013154,16
0.817095,-0.541446,5.228495,-1.012064,16
0.822594,-0.547245,5.229561,-1.010323,16
0.833675,-0.549901,5.232930,-1.008305,16
0.845341,-0.549679,5.238864,-1.004884,16
0.856400,-0.550270,5.243743,-1.000152,16
0.867655,-0.548961,5.249510,-0.997578,16
0.883965,-0.543454,5.256807,-0.994925,16
0.889385,-0.544672,5.259177,-0.991862,16
0.901104,-0.538726,5.265779,-0.991618,16
0.912382,-0.534241,5.270946,-0.990528,16
0.922524,-0.527233,5.277140,-0.989802,16
0.933735,-0.520440,5.282878,-0.987824,16
0.945684,-0.510051,5.291273,-0.987655,16
0.960831,-0.498105,5.299867,-0.989153,16
0.966995,-0.495342,5.303331,-0.986875,16
0.978565,-0.485076,5.309926,-0.988408,16
0.989433,-0.475356,5.316751,-0.989540,16
1.001150,-0.464034,5.323604,-0.991846,16
1.011650,-0.455322,5.328535,-0.993216,16
1.022982,-0.442578,5.334990,-0.995755,16
1.033205,-0.433500,5.340385,-0.996742,16
1.045033,-0.420479,5.346525,-1.001198,16
1.062441,-0.403962,5.354036,-1.006717,16
1.067480,-0.401803,5.355742,-1.006974,16
1.078678,-0.392698,5.360103,-1.008387,16
1.089304,-0.380241,5.366090,-1.010143,16
1.100630,-0.368710,5.373110,-1.008257,16
1.111368,-0.359110,5.379056,-1.006567,16
1.122803,-0.344128,5.387499,-1.004082,16
1.133892,-0.331991,5.394584,-1.000507,16
1.145580,-0.315040,5.402610,-0.996604,16
1.155891,-0.300292,5.409140,-0.993070,16
1.174088,-0.273294,5.418867,-0.987681,16
1.178944,-0.265684,5.420677,-0.986285,16
1.189440,-0.248924,5.425868,-0.982865,16
1.201992,-0.231247,5.431259,-0.978068,16
1.211500,-0.217564,5.435585,-0.974415,16
1.222702,-0.204366,5.439494,-0.969640,16
1.233435,-0.193136,5.441720,-0.967651,16
1.244829,-0.181219,5.443238,-0.966593,16
1.256138,-0.172562,5.442408,-0.968294,16
1.272499,-0.158670,5.441146,-0.970051,16
1.277939,-0.153813,5.440033,-0.973282,16
1.289446,-0.145080,5.438405,-0.976576,16
1.300106,-0.138370,5.437735,-0.979423,16
1.311403,-0.132297,5.436625,-0.982454,16
1.322433,-0.126045,5.436453,-0.983627,16
1.333870,-0.120705,5.436869,-0.983586,16
1.344795,-0.115476,5.437629,-0.982516,16
1.355583,-0.111488,5.437898,-0.982069,16
1.366760,-0.106397,5.438474,-0.981586,16
1.378181,-0.101306,5.438638,-0.982049,16
1.388937,-0.095360,5.439256,-0.981443,16
1.407797,-0.089348,5.441558,-0.980963,16
1.412134,-0.079611,5.442272,-0.980319,16
1.422857,-0.069748,5.443345,-0.982050,16
1.432816,-0.059987,5.442860,-0.986901,16
1.444767,-0.050451,5.442765,-0.993426,16
1.455906,-0.040765,5.441521,-1.000480,16
1.466606,-0.034900,5.440635,-1.008382,16
1.478437,-0.030326,5.439864,-1.015541,16
1.489227,-0.027809,5.440146,-1.022157,16
1.500080,-0.029593,5.440262,-1.028701,16
1.511702,-0.031559,5.440544,-1.034133,16
1.522427,-0.035000,5.441137,-1.039480,16
1.533579,-0.040280,5.441399,-1.043063,16
1.544621,-0.045924,5.441495,-1.046024,16
1.555965,-0.051090,5.441464,-1.048633,16
1.567343,-0.054940,5.442951,-1.049988,16
1.578142,-0.057557,5.443997,-1.050410,16
1.588512,-0.059237,5.444757,-1.051176,16
1.599958,-0.059860,5.445783,-1.050583,16
1.611483,-0.059414,5.447114,-1.051533,16
1.622366,-0.060164,5.447446,-1.053095,16
1.633795,-0.061931,5.447221,-1.056082,16
1.644445,-0.064559,5.446426,-1.059736,16
1.656212,-0.067683,5.445110,-1.062796,16
1.666210,-0.071451,5.443840,-1.066672,16
1.678272,-0.075433,5.443602,-1.068039,16
1.689159,-0.078861,5.443402,-1.068183,16
1.700947,-0.082490,5.443967,-1.066312,16
1.711031,-0.084201,5.443624,-1.065247,16
1.722334,-0.084734,5.442216,-1.063275,16
1.739182,-0.084150,5.439307,-1.062017,16
0.004436,-0.083514,5.437838,-1.062233,17
0.015858,-0.082780,5.437181,-1.059971,17
0.027725,-0.079069,5.436739,-1.055322,17
0.038025,-0.074852,5.436804,-1.050651,17
0.048674,-0.070322,5.435564,-1.046031,17
0.060225,-0.065612,5.433116,-1.043044,17
0.071737,-0.063121,5.428001,-1.041872,17
0.082201,-0.062210,5.422234,-1.041749,17
0.094088,-0.063497,5.414953,-1.041494,17
0.105253,-0.066556,5.402742,-1.038597,17
0.116226,-0.069620,5.389200,-1.034566,17
0.126617,-0.070461,5.373440,-1.028646,17
0.138176,-0.071406,5.367687,-1.025717,17
0.149315,-0.072319,5.367716,-1.023710,17
0.159954,-0.075279,5.368284,-1.021268,17
0.177218,-0.077008,5.369457,-1.017772,17
0.182262,-0.078732,5.370923,-1.013495,17
0.193674,-0.080402,5.373533,-1.005806,17
0.204998,-0.081470,5.378876,-0.993115,17
0.215689,-0.081711,5.384792,-0.978370,17
0.226839,-0.081298,5.391187,-0.961949,17
0.238033,-0.079482,5.397243,-0.945993,17
0.248879,-0.077159,5.402966,-0.929393,17
0.260073,-0.073444,5.409211,-0.910715,17
0.271399,-0.070153,5.416730,-0.889751,17
0.281897,-0.067673,5.425238,-0.865056,17
0.293415,-0.065407,5.434770,-0.837785,17
0.305075,-0.063302,5.444960,-0.809415,17
0.316017,-0.060239,5.455089,-0.780525,17
0.332439,-0.060318,5.467909,-0.753558,17
0.338179,-0.055567,5.477702,-0.724576,17
0.349104,-0.052093,5.490756,-0.695456,17
0.359592,-0.047373,5.506783,-0.667102,17
0.371800,-0.044534,5.533946,-0.640000,17
0.382225,-0.042651,5.561854,-0.612922,17
0.393639,-0.046351,5.573356,-0.589476,17
0.404291,-0.051790,5.579965,-0.565576,17
0.416616,-0.062332,5.581014,-0.543774,17
0.426498,-0.073426,5.581079,-0.522928,17
0.438421,-0.081609,5.578745,-0.500411,17
0.449204,-0.091166,5.576580,-0.477306,17
0.466267,-0.103977,5.570108,-0.457835,17
0.471014,-0.104606,5.571516,-0.434788,17
0.481665,-0.112095,5.566046,-0.415463,17
0.493259,-0.119098,5.559965,-0.396997,17
0.504442,-0.128283,5.552299,-0.378799,17
0.515566,-0.136951,5.546772,-0.359437,17
0.526491,-0.147339,5.538905,-0.338994,17
0.538292,-0.154936,5.532795,-0.317561,17
0.549189,-0.163009,5.525558,-0.295624,17
0.559237,-0.168516,5.519608,-0.275437,17
0.571119,-0.174935,5.508648,-0.254826,17
0.582306,-0.181472,5.499058,-0.237518,17
0.592863,-0.187540,5.490615,-0.222305,17
0.604290,-0.195130,5.478745,-0.207421,17
0.615341,-0.202114,5.469290,-0.192680,17
0.626461,-0.209730,5.457485,-0.177785,17
0.637411,-0.215246,5.447761,-0.164171,17
0.649748,-0.221471,5.435063,-0.150181,17
0.666464,-0.227871,5.419291,-0.133952,17
0.671198,-0.229985,5.416151,-0.124225,17
0.681595,-0.234468,5.405771,-0.112169,17
0.693110,-0.238646,5.395936,-0.101191,17
0.704378,-0.243166,5.383783,-0.090838,17
0.715042,-0.246370,5.375896,-0.081904,17
0.726744,-0.250348,5.365276,-0.071075,17
0.737825,-0.252771,5.357633,-0.061921,17
0.748976,-0.254908,5.349133,-0.052242,17
0.759394,-0.257824,5.342762,-0.043667,17
0.770956,-0.260348,5.332620,-0.035018,17
0.782131,-0.261175,5.323624,-0.026823,17
0.793032,-0.260719,5.317730,-0.020913,17
0.804504,-0.259404,5.310291,-0.016279,17
0.815405,-0.258822,5.304635,-0.011247,17
0.006460,-0.257982,5.298953,-0.006923,18
0.017101,-0.257200,5.294902,-0.003900,18
0.028713,-0.256197,5.288836,-0.002304,18
0.039848,-0.254032,5.285645,-0.003646,18
0.050961,-0.251780,5.281932,-0.005366,18
0.062023,-0.249102,5.278293,-0.007562,18
0.073296,-0.247461,5.275298,-0.009299,18
0.084744,-0.245787,5.272521,-0.011736,18
0.095076,-0.244485,5.270529,-0.015301,18
0.106453,-0.243730,5.267974,-0.019034,18
0.117441,-0.243977,5.266402,-0.023325,18
0.129063,-0.242776,5.264996,-0.027784,18
0.139479,-0.242667,5.263785,-0.032104,18
0.151190,-0.243186,5.262461,-0.035923,18
0.167505,-0.243010,5.261224,-0.040958,18
0.172655,-0.243586,5.260756,-0.044443,18
0.184437,-0.243253,5.259892,-0.048967,18
0.195227,-0.242731,5.259305,-0.053759,18
0.206312,-0.241527,5.258935,-0.058885,18
0.216843,-0.240651,5.258742,-0.064327,18
0.228546,-0.238799,5.258562,-0.070581,18
0.239607,-0.237158,5.258594,-0.076801,18
0.250801,-0.235423,5.258579,-0.084754,18
0.262180,-0.233724,5.258510,-0.095802,18
0.272947,-0.231792,5.258249,-0.109248,18
0.284130,-0.230277,5.257892,-0.127562,18
0.295336,-0.230575,5.257131,-0.148373,18
0.306097,-0.231924,5.256076,-0.173244,18
0.317637,-0.235888,5.254017,-0.202854,18
0.328487,-0.241813,5.251477,-0.236475,18
0.339737,-0.249412,5.247999,-0.272985,18
0.350975,-0.259560,5.243548,-0.315692,18
0.368727,-0.269368,5.239612,-0.359820,18
0.373203,-0.281971,5.231480,-0.405889,18
0.383957,-0.294337,5.224642,-0.454563,18
0.395067,-0.305924,5.216136,-0.500738,18
0.406633,-0.315519,5.207474,-0.547239,18
0.417231,-0.324730,5.197250,-0.592489,18
0.429321,-0.333209,5.187842,-0.636374,18
0.439459,-0.341457,5.177224,-0.678042,18
0.462763,-0.348379,5.168963,-0.719643,18
0.474098,-0.356409,5.158970,-0.757593,18
0.477863,-0.364113,5.147957,-0.790948,18
0.480944,-0.372152,5.135920,-0.823727,18
0.489754,-0.377424,5.126152,-0.850610,18
0.501503,-0.382366,5.118928,-0.878917,18
0.511831,-0.384036,5.116077,-0.907615,18
0.523027,-0.387237,5.110222,-0.932642,18
0.540606,-0.389893,5.105148,-0.957290,18
0.545683,-0.394468,5.097857,-0.975992,18
0.556032,-0.398310,5.092813,-0.993895,18
0.567192,-0.402074,5.088187,-1.011369,18
0.579229,-0.404805,5.085464,-1.024582,18
0.589474,-0.406560,5.082420,-1.037776,18
0.601116,-0.407404,5.080051,-1.049349,18
0.612608,-0.407429,5.078094,-1.060751,18
0.623760,-0.408142,5.076152,-1.072170,18
0.634403,-0.410026,5.073428,-1.083434,18
0.649878,-0.414613,5.071125,-1.096680,18
0.656723,-0.420059,5.066952,-1.107198,18
0.667387,-0.426728,5.063552,-1.118696,18
0.679054,-0.435231,5.060239,-1.128873,18
0.690081,-0.443125,5.056887,-1.140197,18
0.701214,-0.451989,5.053509,-1.150487,18
0.712093,-0.460771,5.049954,-1.160820,18
0.723009,-0.469917,5.046453,-1.171365,18
0.735123,-0.479119,5.042523,-1.182454,18
0.746271,-0.491000,5.037797,-1.194631,18
0.756914,-0.500924,5.032343,-1.206337,18
0.768066,-0.511297,5.027755,-1.218596,18
0.784916,-0.520663,5.024453,-1.232943,18
0.789995,-0.530125,5.019514,-1.241793,18
0.801666,-0.539464,5.015843,-1.253336,18
0.812151,-0.549092,5.011447,-1.264392,18
0.823586,-0.558984,5.006505,-1.277676,18
0.835192,-0.570111,5.000743,-1.290740,18
0.846098,-0.581384,4.995047,-1.303736,18
0.857416,-0.591812,4.991353,-1.313026,18
0.869158,-0.601743,4.988723,-1.322641,18
0.880201,-0.609524,4.987801,-1.328549,18
0.891661,-0.615440,4.987975,-1.333081,18
0.903175,-0.622064,4.988854,-1.337068,18
0.913992,-0.629155,4.990511,-1.337469,18
0.925728,-0.635548,4.994989,-1.335696,18
0.936346,-0.641867,4.999557,-1.331970,18
0.953737,-0.646369,5.005836,-1.332395,18
0.960596,-0.650011,5.013379,-1.323346,18
0.970306,-0.653707,5.021026,-1.315734,18
0.982189,-0.655260,5.031144,-1.309879,18
0.993717,-0.657183,5.040028,-1.303882,18
1.004543,-0.657413,5.049585,-1.299735,18
1.016998,-0.655922,5.059290,-1.295469,18
1.027472,-0.653671,5.068708,-1.291709,18
1.038891,-0.651224,5.078061,-1.286843,18
1.050030,-0.648457,5.087507,-1.285124,18
1.061792,-0.644491,5.095312,-1.283276,18
1.072477,-0.642380,5.102849,-1.279066,18
1.083237,-0.639960,5.109588,-1.278105,18
1.094969,-0.637313,5.116362,-1.275798,18
1.106274,-0.634454,5.121855,-1.276958,18
1.116579,-0.632889,5.127421,-1.273810,18
1.127365,-0.630397,5.131801,-1.275341,18
1.138979,-0.628491,5.135978,-1.275253,18
1.150597,-0.624980,5.139007,-1.278502,18
1.161137,-0.624430,5.141008,-1.280677,18
1.172756,-0.623613,5.141877,-1.284377,18
1.184166,-0.621588,5.142114,-1.291193,18
1.194862,-0.622007,5.142482,-1.294065,18
1.205172,-0.621653,5.140831,-1.301135,18
1.222855,-0.617406,5.137997,-1.313053,18
1.228119,-0.623478,5.138398,-1.310397,18
1.239004,-0.624386,5.136757,-1.314430,18
1.250456,-0.624331,5.134168,-1.319881,18
1.261681,-0.625654,5.132493,-1.322881,18
1.272633,-0.627551,5.131210,-1.324106,18
1.282917,-0.629406,5.129842,-1.326185,18
1.294527,-0.631873,5.129130,-1.326828,18
1.305780,-0.634464,5.128219,-1.328271,18
1.316626,-0.638145,5.127717,-1.328329,18
1.328386,-0.639945,5.126862,-1.330304,18
1.339029,-0.643041,5.127395,-1.328949,18
1.350262,-0.642297,5.128559,-1.329326,18
1.361965,-0.642293,5.129471,-1.329501,18
1.372656,-0.642220,5.130657,-1.328555,18
1.383753,-0.640100,5.131761,-1.329016,18
1.395241,-0.639778,5.132628,-1.328848,18
1.405411,-0.638479,5.132666,-1.330821,18
1.416786,-0.637348,5.132935,-1.332342,18
1.428507,-0.634583,5.132876,-1.335240,18
1.444857,-0.628248,5.132673,-1.340682,18
1.449902,-0.627806,5.134141,-1.339204,18
1.461269,-0.623795,5.133498,-1.342590,18
1.472385,-0.622994,5.132737,-1.344125,18
1.483082,-0.620645,5.130928,-1.347638,18
1.494747,-0.618726,5.129582,-1.350779,18
1.505705,-0.615435,5.128242,-1.355259,18
1.516354,-0.612538,5.126746,-1.358702,18
1.528206,-0.607967,5.127182,-1.360181,18
1.540037,-0.601460,5.127850,-1.361127,18
1.550560,-0.594590,5.130580,-1.359305,18
1.565786,-0.584468,5.133291,-1.358664,18
1.572189,-0.577097,5.136580,-1.355112,18
1.584543,-0.564317,5.140159,-1.353369,18
1.594290,-0.553726,5.143528,-1.350928,18
1.605751,-0.540679,5.147259,-1.348462,18
1.616554,-0.527621,5.151220,-1.345847,18
1.628569,-0.513740,5.156528,-1.342782,18
1.638700,-0.501493,5.160712,-1.340213,18
0.010624,-0.489744,5.164698,-1.337976,19
0.021387,-0.480796,5.167026,-1.337828,19
0.032352,-0.474600,5.169216,-1.336321,19
0.043312,-0.469774,5.172102,-1.335808,19
0.059572,-0.464702,5.175497,-1.334069,19
0.065437,-0.459273,5.178029,-1.333276,19
0.076321,-0.454152,5.180449,-1.332574,19
0.088474,-0.449189,5.183248,-1.331237,19
0.099117,-0.445590,5.184420,-1.330592,19
0.109707,-0.443513,5.185178,-1.329579,19
0.120491,-0.441300,5.186692,-1.328061,19
0.132217,-0.439825,5.188390,-1.325956,19
0.143435,-0.438730,5.191681,-1.322556,19
0.154757,-0.437365,5.194717,-1.319026,19
0.166426,-0.437305,5.198939,-1.314534,19
0.176554,-0.434324,5.205167,-1.311113,19
0.188120,-0.431307,5.208941,-1.304573,19
0.198151,-0.426843,5.213981,-1.297853,19
0.209576,-0.423356,5.219571,-1.290082,19
0.221294,-0.419387,5.224899,-1.284034,19
0.231911,-0.415598,5.229123,-1.278756,19
0.243618,-0.411569,5.233630,-1.274616,19
0.259476,-0.407840,5.239121,-1.271393,19
0.265308,-0.402196,5.242237,-1.268577,19
0.276138,-0.396473,5.246423,-1.264585,19
0.287544,-0.391676,5.251439,-1.260205,19
0.298731,-0.387404,5.255215,-1.256510,19
0.309662,-0.383355,5.259496,-1.253045,19
0.320776,-0.379809,5.262792,-1.250799,19
0.331863,-0.373753,5.266744,-1.247329,19
0.343117,-0.366821,5.271062,-1.243510,19
0.354172,-0.356919,5.276665,-1.238275,19
0.365662,-0.345811,5.282262,-1.233112,19
0.376734,-0.330535,5.289748,-1.227494,19
0.387941,-0.318263,5.293216,-1.219475,19
0.398613,-0.303077,5.298821,-1.211616,19
0.415291,-0.290536,5.305539,-1.201210,19
0.421099,-0.268244,5.312387,-1.191479,19
0.432304,-0.246513,5.320000,-1.179109,19
0.443861,-0.224806,5.327832,-1.164961,19
0.454348,-0.200043,5.337125,-1.149603,19
0.466440,-0.175630,5.346798,-1.130080,19
0.476086,-0.150663,5.356348,-1.110411,19
0.487501,-0.127020,5.366055,-1.087853,19
0.504078,-0.105532,5.376192,-1.063416,19
0.509745,-0.079765,5.385674,-1.040666,19
0.521053,-0.057643,5.394961,-1.015233,19
0.532131,-0.035050,5.404104,-0.989272,19
0.543083,-0.014149,5.413600,-0.960804,19
0.554056,0.007136,5.423108,-0.933608,19
0.565279,0.023982,5.431004,-0.908221,19
0.576754,0.039324,5.438417,-0.884109,19
0.592201,0.051846,5.446753,-0.858490,19
0.598507,0.066596,5.453786,-0.833750,19
0.609749,0.078202,5.462003,-0.805992,19
0.621628,0.087586,5.469905,-0.778304,19
0.631565,0.095934,5.477084,-0.752160,19
0.643051,0.102070,5.483548,-0.729395,19
0.654543,0.106657,5.489101,-0.710221,19
0.665054,0.110383,5.493348,-0.695113,19
0.676445,0.114339,5.498223,-0.681028,19
0.693758,0.114884,5.504764,-0.667566,19
0.698298,0.120586,5.508193,-0.655512,19
0.709726,0.122821,5.512412,-0.645330,19
0.720751,0.125131,5.516411,-0.636164,19
0.732042,0.127388,5.519479,-0.629915,19
0.743197,0.126886,5.522417,-0.625082,19
0.753569,0.127847,5.524654,-0.621132,19
0.765591,0.124695,5.528111,-0.615270,19
0.776653,0.122536,5.530821,-0.608911,19
0.787500,0.118205,5.533367,-0.602079,19
0.799507,0.112998,5.534876,-0.596302,19
0.809603,0.107693,5.535511,-0.590733,19
0.821356,0.099843,5.535286,-0.584762,19
0.837288,0.088195,5.535637,-0.577259,19
0.887571,0.036213,5.536642,-0.544930,19
0.899488,0.015045,5.537518,-0.542927,19
0.910671,0.000100,5.537032,-0.536490,19
0.921166,-0.011929,5.535552,-0.530845,19
0.932413,-0.025281,5.533997,-0.524964,19
0.942999,-0.041075,5.531813,-0.517154,19
0.953787,-0.053940,5.529376,-0.511800,19
0.965004,-0.068858,5.526428,-0.503148,19
0.976858,-0.081333,5.524682,-0.494747,19
0.987890,-0.093752,5.520927,-0.485454,19
0.998653,-0.105037,5.517540,-0.476937,19
1.009697,-0.118236,5.513378,-0.467899,19
1.020819,-0.128649,5.510069,-0.459047,19
1.031706,-0.137245,5.506577,-0.450844,19
1.043119,-0.148743,5.501173,-0.438087,19
1.055021,-0.157008,5.497106,-0.426629,19
1.064831,-0.163281,5.492282,-0.415073,19
1.076727,-0.168765,5.487531,-0.404022,19
1.087643,-0.175010,5.481794,-0.393173,19
1.099394,-0.177251,5.476793,-0.382300,19
1.108994,-0.180399,5.471994,-0.372614,19
1.121349,-0.182840,5.466085,-0.362142,19
1.131815,-0.185141,5.460775,-0.354167,19
1.142653,-0.185596,5.453357,-0.346461,19
1.153852,-0.186787,5.447418,-0.340195,19
0.005064,-0.189597,5.441364,-0.332923,20
0.016205,-0.190937,5.438047,-0.327971,20
0.026827,-0.193777,5.434615,-0.322512,20
0.038433,-0.196385,5.432211,-0.317058,20
0.050053,-0.199594,5.429432,-0.312438,20
0.060635,-0.202601,5.427726,-0.309096,20
0.071894,-0.204960,5.426329,-0.305565,20
0.083063,-0.207742,5.425330,-0.302973,20
0.094469,-0.209624,5.425044,-0.301566,20
0.104933,-0.212347,5.425351,-0.300441,20
0.115856,-0.214334,5.425416,-0.299430,20
0.127525,-0.217154,5.425564,-0.298543,20
0.144297,-0.219203,5.425710,-0.299440,20
0.149374,-0.221798,5.425995,-0.297674,20
0.160582,-0.224068,5.426459,-0.297269,20
0.171694,-0.227016,5.427093,-0.295430,20
0.182661,-0.229005,5.427829,-0.293951,20
0.194227,-0.231667,5.428482,-0.290562,20
0.205074,-0.234220,5.429374,-0.285798,20
0.215767,-0.237768,5.430400,-0.278697,20
0.226688,-0.240330,5.431441,-0.272118,20
0.238342,-0.242970,5.432601,-0.263899,20
0.249403,-0.244757,5.434272,-0.255933,20
0.260574,-0.245001,5.435953,-0.247903,20
